gene_id,EC,Gene_id,B_10_fpkm,G_3_fpkm,GM_2_fpkm,M_12_fpkm,M_24_fpkm,M_36_fpkm,M_48_fpkm,M_60_fpkm,M_72_fpkm,M_84_fpkm,M_96_fpkm,M_108_fpkm,M_120_fpkm,gene_chr,gene_start,gene_end,gene_strand,gene_length
PAS_chr3_1129,3.4.25.1,PAS_chr3_1129,277.3559226,246.3399492,222.4844298,301.0335205,263.7162917,241.5405447,268.947402,231.8728824,265.9196782,271.9838092,268.5082136,260.7105444,233.2435387,,,,,
PAS_chr3_0748,3.4.25.1,PAS_chr3_0748,268.2788296,212.3896877,196.9057721,220.8806973,204.9793877,207.079817,218.9813278,191.9081444,218.0982537,234.866492,206.3649916,209.5821332,206.2589408,,,,,
PAS_chr2-1_0122,3.4.25.1,PAS_chr2-1_0122,301.7520152,246.6939214,245.6801084,256.7813745,274.2158157,263.6586618,272.9136755,253.3033158,292.3480994,282.6422354,290.3791833,281.8006031,285.0140881,,,,,
PAS_chr4_0066,3.4.25.1,PAS_chr4_0066,264.2632178,199.1133422,194.942087,248.7663791,201.2920444,192.7430977,198.9432525,182.2297866,212.3873025,216.3235103,205.6304601,199.7865139,191.0166353,,,,,
PAS_chr4_0776,3.4.25.1,PAS_chr4_0776,314.9206807,269.6906431,277.9860471,255.4319297,259.4197193,252.6500952,232.7690646,242.9680757,258.7565849,246.7838159,258.9099008,249.7248328,295.1189364,,,,,
PAS_chr3_0699,3.4.25.1,PAS_chr3_0699,196.1318133,150.8338873,153.4163908,141.2619379,139.6255878,134.097719,138.0662501,136.7452956,145.6895203,154.6567973,132.5195576,151.5477082,133.3760372,,,,,
PAS_chr4_0668,3.4.25.1,PAS_chr4_0668,215.6923643,190.2699485,196.1324565,196.5094922,196.3908127,180.1216813,185.1262983,168.3346344,206.8652937,197.017274,218.2554943,211.5403329,237.0299787,,,,,
PAS_chr3_0450,3.4.25.1,PAS_chr3_0450,300.9741913,204.7962147,174.8873304,185.7177459,156.1174339,137.5400499,161.8781743,150.3678585,160.3529377,167.0267482,161.21064,160.2871299,136.9135698,,,,,
PAS_chr4_0506,3.4.25.1,PAS_chr4_0506,174.3942479,146.0600082,162.1357068,191.0869737,176.4702175,169.0548035,171.3505095,167.1928648,184.6305852,179.3468074,191.4462383,178.6317624,201.4374932,,,,,
PAS_chr3_0456,5.3.1.9,PAS_chr3_0456,899.1929989,948.8493769,981.8190962,433.6080686,691.8409377,628.687678,601.9065901,551.6610571,619.4119608,634.5483061,636.2246015,624.3853052,548.3695893,,,,,
PAS_chr3_0459,2.7.12.1,PAS_chr3_0459,27.10328703,40.5339891,25.43927791,7.198139509,14.61758894,14.5198138,14.85196893,14.05864678,11.34308325,11.39725821,10.53278596,10.05950469,8.423749715,,,,,
PAS_chr3_0873,2.7.12.1,PAS_chr3_0873,13.78740849,23.0900679,14.0992322,13.09766257,14.27989789,13.71632214,12.22370039,11.98873426,12.0966779,13.27544647,11.56746961,10.96311764,12.19005697,,,,,
PAS_chr3_1254,2.7.12.1,PAS_chr3_1254,22.11231211,27.71860583,25.22996345,21.16186101,22.50392837,25.26688301,23.98162896,28.56575034,21.31216292,20.28710954,17.61131783,21.75892726,17.95500437,,,,,
PAS_chr3_0462,6.1.1.7,PAS_chr3_0462,182.5402368,143.6007489,107.2945414,118.6699386,114.8179946,130.5753323,147.4331853,154.7202373,141.6794849,128.9140782,116.5419221,118.2092701,102.5947521,,,,,
ALA1 PAS_chr3_0462,6.1.1.7,PAS_chr3_0462,182.5402368,143.6007489,107.2945414,118.6699386,114.8179946,130.5753323,147.4331853,154.7202373,141.6794849,128.9140782,116.5419221,118.2092701,102.5947521,,,,,
PAS_chr3_0466,2.1.1.309,PAS_chr3_0466,51.30663388,33.76986168,54.91720909,16.18100291,17.60697164,20.02732937,18.38698495,22.69366373,17.96615519,20.3722921,13.09391906,18.80260701,16.79550098,,,,,
PAS_chr3_0467,2.3.1.26,PAS_chr3_0467,55.52801735,57.8376908,96.39520082,65.16437149,57.40054498,58.64264258,66.42326647,64.49778112,59.63959462,59.95486681,59.83832632,58.97693987,66.76128016,,,,,
PAS_chr3_0471,1.2.1.11,PAS_chr3_0471,742.8975033,604.3540088,262.0501608,210.7788537,326.9898538,465.1655791,528.5680162,771.3838266,623.1753404,467.9745508,408.1943259,423.3455008,509.7509048,,,,,
PAS_chr3_0482,2.6.1.2,PAS_chr3_0482,144.7056083,134.9807941,264.5403539,239.7951634,300.9765485,297.1765655,362.8912733,287.7577129,318.847655,262.8886582,321.8128448,266.3946316,331.482519,,,,,
PAS_chr3_0506,4.2.3.4 4.2.1.10 1.1.1.25 2.7.1.71 2.5.1.19,PAS_chr3_0506,92.75392029,94.00646894,47.27797925,42.21030601,54.20535546,88.42111258,100.9685961,135.3229642,117.9802292,86.92792039,82.63275625,87.87489146,82.58471314,,,,,
PAS_chr3_0507,1.14.19.41,PAS_chr3_0507,254.434587,403.4490598,158.3154752,157.9591726,214.7921922,236.6651092,226.6704009,248.6232993,245.377203,223.1957346,227.5354731,218.8491328,259.0289768,,,,,
PAS_chr3_0512,3.1.3.4,PAS_chr3_0512,33.20853233,37.05539763,26.1976056,27.92770425,26.51531524,25.14707353,25.3410813,24.75462518,25.16638867,26.23605827,25.79739566,25.30482179,23.19425931,,,,,
PAS_chr3_0528,1.5.1.10,PAS_chr3_0528,995.3061536,796.4561135,190.8972051,153.1300836,227.2157764,280.4951243,299.3430707,485.810815,387.2047944,263.8584643,243.2999518,244.9581802,283.0947798,,,,,
PAS_chr3_0535,1.14.18.6,PAS_chr3_0535,165.4683577,296.7027833,152.99186,100.2397162,176.3797407,176.6733809,164.5140248,272.6318968,264.9869712,229.5664846,271.9655676,291.8225522,371.1349104,,,,,
PAS_chr3_0552,2.4.1.117,PAS_chr3_0552,34.12985325,28.76364147,22.27040028,15.28305888,17.91344401,15.35327743,12.9913555,13.31525189,12.60496651,12.01094425,9.328835214,9.862483281,9.543523091,,,,,
PAS_chr3_0561,2.3.2.2 3.4.19.13,PAS_chr3_0561,32.89646447,28.57156167,32.18899483,49.40764769,38.98379527,41.25404463,49.3454079,44.07002729,51.05596199,45.50056197,47.36546282,44.82062338,43.33761911,,,,,
PAS_chr3_0566,2.6.1.52,PAS_chr3_0566,387.8059015,320.265735,76.9664696,94.82843103,121.5826686,193.102383,226.9994752,338.5996045,293.8299532,201.2673714,208.5726632,213.2978162,231.0965608,,,,,
PAS_chr3_0568,2.7.7.6,PAS_chr3_0568,95.54282985,95.52264698,121.680936,84.17749737,90.31092856,99.43327879,106.5435155,93.36892091,98.2805674,103.144097,101.3919586,105.6911196,91.10433441,,,,,
PAS_chr2-1_0125,2.7.7.6,PAS_chr2-1_0125,87.653835,76.64622785,84.70412937,60.83688145,62.54974593,65.27637281,66.2183269,62.89584111,61.79115999,66.42742372,58.53877493,63.62911648,56.0325697,,,,,
PAS_chr1-4_0022,2.7.7.6,PAS_chr1-4_0022,18.38341683,15.30463023,27.57162971,13.34942403,19.95492146,20.0443723,17.57948206,18.63702904,17.48162824,17.56305735,14.24009773,18.06475758,16.81139158,,,,,
PAS_chr4_0302,2.7.7.6,PAS_chr4_0302,31.45736178,24.70556072,42.76577246,24.0642798,27.46908771,27.45875712,26.37381346,28.27572129,24.87595022,26.19898218,23.58559485,28.93696327,23.27438035,,,,,
PAS_chr1-4_0324,2.7.7.6,PAS_chr1-4_0324,55.92706321,40.05289451,88.37002285,15.87497058,32.95570218,26.99867784,24.40670763,33.19847196,22.91375769,30.41416483,18.10268354,28.73180164,20.77039488,,,,,
PAS_chr4_0239,2.7.7.6,PAS_chr4_0239,40.96555701,30.59140223,43.12738124,15.00863153,19.65589881,19.55861383,19.07217033,20.29352101,17.31621967,21.52109313,14.42803698,19.37374843,16.92260333,,,,,
PAS_chr2-2_0387,2.7.7.6,PAS_chr2-2_0387,56.18875727,45.20285528,77.25626532,34.12676737,41.54608304,44.14921634,44.95964882,46.12318473,42.90853113,43.97335299,38.48817713,46.77560626,40.75842336,,,,,
PAS_chr3_0569,6.3.4.9 6.3.4.10 6.3.4.11 6.3.4.15,PAS_chr3_0569,89.76564636,75.62846988,44.72247609,60.24034694,51.36554083,54.84555252,53.94471215,59.01165328,52.628959,56.07184269,60.5952954,58.4451487,55.70142193,,,,,
PAS_chr3_0570,2.7.8.41,PAS_chr3_0570,59.44028083,49.77466533,48.6084577,54.47135777,47.43345316,46.17952161,48.78525382,45.64244273,49.29192134,46.79380176,55.80645359,47.92261293,47.38927159,,,,,
PAS_chr3_0579,1.1.5.3,PAS_chr3_0579,915.1986673,717.0377359,1632.953722,126.8975902,143.1727167,128.4687221,116.2698129,113.8044681,124.9362954,111.6115837,150.7567323,119.4608192,130.3285229,,,,,
PAS_chr2-2_0462,7.1.1.2,PAS_chr2-2_0462,324.2699934,330.1717553,385.0099201,336.3972292,321.1786097,314.8811649,312.169314,308.9044573,277.1102982,278.5072844,285.7226994,287.9223758,295.0978144,,,,,
PAS_chr3_0585,7.1.1.2,PAS_chr3_0585,353.5862604,321.1258204,345.1720399,241.0450146,225.6552786,236.4201809,255.0150749,248.2902387,226.0833906,210.4480896,229.6509274,234.0206399,233.6049616,,,,,
PAS_chr3_0619,7.1.1.2,PAS_chr3_0619,385.5329249,384.3109782,513.4020501,392.0920528,425.7120185,410.2296123,399.4060325,431.0500293,390.34761,364.2693701,407.7581493,355.9805286,492.113869,,,,,
PAS_chr4_0120,7.1.1.2,PAS_chr4_0120,300.0638468,265.2996308,311.6875667,240.0896686,287.6792906,270.1099724,269.4459227,294.9846794,251.3833294,227.5450789,251.8936249,242.8565711,305.8208446,,,,,
PAS_chr3_0808,7.1.1.2,PAS_chr3_0808,305.12411,249.6698171,324.8492748,238.0337139,220.1726952,211.261373,220.4237458,196.7649699,176.0941082,186.2146016,186.3250578,186.2899792,171.3526728,,,,,
PAS_chr3_0587,3.1.11.2,PAS_chr3_0587,16.51884428,16.18732294,27.6325272,44.43010501,36.04372029,40.03711144,40.97842953,35.74000877,39.90316041,38.04606138,36.90942344,40.42755997,37.00151744,,,,,
PAS_chr3_0810,3.1.11.2,PAS_chr3_0810,62.49157277,66.16886095,63.81276904,55.83327002,50.15854631,47.01099046,47.8302264,40.12577475,44.20117152,45.85330681,45.73727073,43.05132788,34.25174094,,,,,
PAS_chr3_0591,3.5.1.1,PAS_chr3_0591,72.96812082,62.03149208,95.29564006,47.26894958,88.18559494,87.71917142,85.51448539,98.79965145,84.20223172,91.94737659,72.48851271,74.31025201,62.15401536,,,,,
PAS_chr2-2_0481,3.5.1.1,PAS_chr2-2_0481,12.56740921,13.84763861,18.11903465,14.64425961,12.29106653,15.24426607,12.34896392,12.94159388,16.11243822,13.84333251,17.54220328,18.13331423,26.00067999,,,,,
PAS_chr3_0593,2.1.1.35,PAS_chr3_0593,28.88703428,21.26252438,37.35880804,15.69053437,21.71244776,24.83755835,21.56519923,26.13304511,20.57215665,23.49186863,23.82053669,30.45714732,33.78810604,,,,,
PAS_chr3_0597,3.1.3.-,PAS_chr3_0597,40.42600587,49.01084726,41.52890924,28.61730067,31.45897842,29.21662457,30.0659912,31.75435551,28.90714227,29.47201033,27.41427685,28.07083619,28.9290194,,,,,
PAS_chr1-4_0123,3.1.3.-,PAS_chr1-4_0123,67.13237896,67.69745562,63.48544421,54.47463335,45.17868337,51.79189439,42.3993433,70.46710172,42.52354993,36.9422238,38.92594618,36.81714978,35.27326348,,,,,
PAS_chr3_0604,2.7.1.15,PAS_chr3_0604,67.4350293,90.63517404,47.20303089,47.43364634,54.90138859,57.05885689,61.77264058,68.70962452,87.82201577,85.99039395,97.70279376,104.63502,110.3872465,,,,,
RBK1 PAS_chr3_0604,2.7.1.15,PAS_chr3_0604,67.4350293,90.63517404,47.20303089,47.43364634,54.90138859,57.05885689,61.77264058,68.70962452,87.82201577,85.99039395,97.70279376,104.63502,110.3872465,,,,,
PAS_chr3_0609,3.6.1.74,PAS_chr3_0609,32.99268716,32.06034392,38.27376895,38.09746433,33.61142608,31.26318073,30.88132234,31.58971512,32.21775643,29.8205943,33.17652586,32.08508712,33.47645818,,,,,
PAS_chr3_0616,2.1.1.85,PAS_chr3_0616,44.73751748,40.1097247,59.07112912,32.69767682,33.03259035,31.41473497,31.35840225,33.95565635,32.17011913,35.3968505,30.49907594,33.50332064,29.05685255,,,,,
PAS_chr1-1_0273,3.1.3.48,PAS_chr1-1_0273,100.2343231,332.4491948,378.5285643,63.81645477,125.9549441,145.9941551,139.3264523,122.8281477,127.841714,121.6788291,117.5496787,103.904461,85.46676939,,,,,
PAS_chr3_0618,3.1.3.48,PAS_chr3_0618,64.34156656,84.58363279,84.14145388,160.5848477,140.075213,122.4595275,113.4644954,110.5232735,140.1878311,123.404666,117.0751818,113.1462432,110.7961304,,,,,
PAS_chr1-3_0193,3.1.3.48,PAS_chr1-3_0193,33.05880303,34.31402003,29.30077465,19.34865752,15.95241246,18.73745946,16.46137628,22.67909783,20.42137459,19.06673861,18.87379889,18.42950382,18.53396152,,,,,
PAS_chr3_0729,3.1.3.48,PAS_chr3_0729,21.70066209,31.2855485,19.50021393,29.84502573,21.80222411,25.67716244,29.4530046,29.74555202,32.40736578,26.60859527,27.43320218,24.73994094,23.41533169,,,,,
PAS_chr1-4_0081,3.1.3.48,PAS_chr1-4_0081,67.78210616,125.8834554,90.20488812,10.42176673,19.58863251,32.44085165,32.30491777,22.427286,24.70455166,21.87565378,22.05373217,21.0521001,18.10500164,,,,,
PAS_chr3_0622,6.5.1.3,PAS_chr3_0622,67.30073851,64.08003359,27.20111621,17.94554615,21.22697308,36.84301906,39.77317752,61.11290371,53.40588453,35.6148543,30.73330994,34.12286651,35.55658193,,,,,
PAS_chr3_0623,2.1.3.3,PAS_chr3_0623,159.0133655,140.4464887,49.28632591,34.89331354,50.5257892,71.01527507,69.86827336,93.29926841,78.88265438,64.75463858,62.32139132,66.18782511,73.47245257,,,,,
PAS_chr3_0630,2.7.1.158,PAS_chr3_0630,16.41413372,17.24284275,17.74870211,18.78782687,16.96274702,15.52641389,17.33994766,17.00464148,17.3398324,18.56467022,17.2560447,22.4030108,13.40364357,,,,,
PAS_chr1-3_0104,4.2.1.-,PAS_chr1-3_0104,1336.383562,1347.749028,2414.040513,1476.698346,1810.718018,1729.953531,1557.036357,1685.709933,1401.405517,1394.230435,1822.734907,1677.258072,1923.944168,,,,,
PAS_chr3_0631,4.2.1.-,PAS_chr3_0631,17.38942548,16.38164606,16.76419981,18.12355771,19.15594635,17.09826031,18.83216512,17.13125502,20.17238864,21.55404431,19.17301685,20.103208,18.24741173,,,,,
PAS_chr3_0659,4.2.1.-,PAS_chr3_0659,231.2849137,189.4714791,265.5245721,44.5111653,83.65128716,91.7498874,87.50459074,122.7272011,98.82663277,87.12092817,57.50795142,79.96200235,56.42356285,,,,,
PAS_chr3_0632,2.1.1.228,PAS_chr3_0632,31.30394112,29.58593647,24.65831374,16.77750071,16.63510265,14.73827475,15.00423699,16.49473525,16.5286218,16.22068856,14.20085193,15.9366901,12.398212,,,,,
TRM5 PAS_chr3_0632,2.1.1.228,PAS_chr3_0632,31.30394112,29.58593647,24.65831374,16.77750071,16.63510265,14.73827475,15.00423699,16.49473525,16.5286218,16.22068856,14.20085193,15.9366901,12.398212,,,,,
PAS_chr3_0634,4.2.1.20,PAS_chr3_0634,147.1035323,109.336327,80.92423289,78.11869768,84.39989212,78.39804508,74.95424365,83.24472072,79.86419404,74.10497987,76.27910468,77.02332957,83.59316847,,,,,
PAS_chr2-1_0679,4.2.1.20,PAS_chr2-1_0679,214.9155918,180.2491972,67.5082745,63.64077467,93.31189639,146.8186212,155.675915,223.2756049,188.6295982,129.8002938,111.6882607,126.937816,137.114623,,,,,
PAS_chr1-4_0522,3.4.22.-,PAS_chr1-4_0522,25.9395868,34.70573855,21.17483096,67.96645538,50.66266247,52.02117627,56.73970674,48.4743662,57.26016426,54.71650663,69.93102387,54.45625167,69.69650062,,,,,
PAS_chr4_0834,3.4.22.-,PAS_chr4_0834,30.54377317,35.63807674,57.11722387,44.9703438,41.54126121,45.5539664,43.52415177,39.36831776,42.2333598,47.73484966,43.72428833,45.45816064,37.74576375,,,,,
PAS_chr3_0635,3.4.22.-,PAS_chr3_0635,7.686379884,6.807009448,7.916946218,12.87287635,12.24818063,12.80977738,13.62422805,11.59244851,11.37425837,12.29795371,12.57798677,13.79543741,13.13193445,,,,,
PAS_chr3_0636,2.5.1.58,PAS_chr3_0636,31.10946149,30.51565804,32.00845927,44.78066306,44.69693439,47.03907555,49.86051714,50.60670649,55.00214273,51.14487003,51.66501268,53.98578177,47.27941716,,,,,
PAS_chr3_0646,3.1.4.4,PAS_chr3_0646,15.38036077,24.47827661,19.82113209,33.10200136,32.03075303,33.88788577,32.43984147,32.00300459,30.88312548,30.81308441,33.46509993,33.75029469,31.17528487,,,,,
PAS_chr3_0647,4.2.1.2,PAS_chr3_0647,279.159454,217.8225038,287.4568429,246.0928345,258.9955723,248.1402492,225.5989435,347.8131877,198.8618487,203.3826197,231.7797554,212.4336123,221.3028725,,,,,
THI4 PAS_chr3_0648,2.4.2.60,PAS_chr3_0648,6645.371895,5008.108572,6485.658131,23567.04739,11342.91083,11384.46592,10160.46356,11433.19482,12735.56462,10849.85453,10696.05142,10989.95865,11358.75292,,,,,
PAS_chr3_0648,2.4.2.60,PAS_chr3_0648,6645.371895,5008.108572,6485.658131,23567.04739,11342.91083,11384.46592,10160.46356,11433.19482,12735.56462,10849.85453,10696.05142,10989.95865,11358.75292,,,,,
PAS_chr3_0657,3.6.4.13 5.6.2.3,PAS_chr3_0657,63.98434428,49.12154572,49.89288684,25.16653134,30.77643379,28.64843559,29.49235115,32.53417798,30.27019366,30.97855163,25.82784243,31.01802067,22.69881602,,,,,
PAS_chr3_0667,2.7.1.25,PAS_chr3_0667,731.5816286,392.6549306,109.7261227,209.1309463,174.4477175,174.5506926,166.8719543,163.7168677,179.3939214,182.4883363,183.406027,205.1782772,200.2044516,,,,,
PAS_chr3_0674,1.1.99.40,PAS_chr3_0674,152.4655965,129.2450249,73.97286164,75.15130747,76.19295703,71.41546508,76.66678502,96.72650351,78.93867758,81.67384468,74.89347295,76.40777385,66.08876809,,,,,
PAS_chr3_0675,6.3.5.4,PAS_chr3_0675,637.1242869,523.9161646,141.2113623,48.75776161,92.03481889,172.0285116,188.5753955,342.7213118,252.7121283,157.1680194,127.1187065,152.3056344,165.3118301,,,,,
PAS_chr3_0676,2.7.7.23 2.7.7.83,PAS_chr3_0676,75.48719897,88.45916106,77.80590476,116.8678516,126.9240431,109.5548388,109.7961392,101.051742,117.8308738,116.7862256,107.0629433,108.8200825,94.32418775,,,,,
PAS_chr3_0687,4.1.99.22,PAS_chr3_0687,21.23055412,23.46094755,22.6823917,47.53579043,36.52260102,34.59391028,38.32772692,36.76727907,42.12016399,36.80577851,45.98080214,34.44121909,38.10743919,,,,,
PAS_chr3_0693,5.4.2.11,PAS_chr3_0693,57.41970965,98.50980812,39.82226309,41.40762413,64.19628923,61.83737157,48.46053585,91.0934797,61.23283143,67.40672404,81.5984456,70.51870516,93.13109745,,,,,
PAS_chr3_0826,5.4.2.11,PAS_chr3_0826,3225.175442,2062.809623,1019.065983,877.6064998,1077.20911,994.4292913,888.8524984,766.7206109,1016.311943,1027.168878,1102.129765,952.3212772,1048.852692,,,,,
PAS_chr3_0797,2.7.7.7,PAS_chr3_0797,20.05692298,32.22413836,43.6986824,61.84748956,40.63194594,44.47558518,52.81368019,45.95276308,61.89915833,55.65150575,72.39036451,55.83414737,62.60558668,,,,,
PAS_chr1-3_0083,2.7.7.7,PAS_chr1-3_0083,7.667778631,7.84597017,7.01830034,9.111147549,9.530398203,10.79860533,11.0665253,11.55816603,8.797469238,9.274174165,8.049974383,10.46090207,9.39576977,,,,,
PAS_chr2-2_0349,2.7.7.7,PAS_chr2-2_0349,27.38513534,31.56307658,16.88243503,22.10966997,26.98992873,26.42205703,26.71117152,27.83878587,23.28770431,22.65102319,20.53042705,22.56266965,16.54977855,,,,,
PAS_chr3_0703,2.7.7.7,PAS_chr3_0703,8.718569115,7.167825132,12.0015724,3.836125956,4.990672286,5.721034982,4.805383621,5.666636248,5.235216084,4.93711437,4.314626882,4.64395807,5.599201851,,,,,
PAS_chr3_0765,2.7.7.7,PAS_chr3_0765,19.2933807,22.50069704,16.51124466,16.2707549,17.30980473,17.03989296,18.54927248,18.68834281,17.88457333,15.96704885,15.3190106,16.77946839,15.3968167,,,,,
PAS_chr2-1_0697,2.7.7.7,PAS_chr2-1_0697,10.09388352,13.13227584,17.18444022,16.76137627,16.20850311,15.80532469,15.12302419,15.16157733,16.73359859,15.63557509,16.36296711,17.17502102,14.18973883,,,,,
PAS_chr4_0125,2.7.7.7,PAS_chr4_0125,17.96271032,16.88924246,30.51898004,37.59576792,35.55239821,35.49146977,36.49195573,31.06960623,33.72410059,31.44313538,37.5131025,31.68586401,37.49812637,,,,,
PAS_chr2-1_0163,2.7.7.7,PAS_chr2-1_0163,27.15667057,31.55232955,14.79150819,25.03283511,30.25624875,27.92887968,30.03198546,32.93670967,31.24519133,29.75253657,28.29344623,29.13642227,23.06136234,,,,,
PAS_chr3_0724,5.4.99.43,PAS_chr3_0724,29.6413435,31.81179362,41.73593896,54.21998585,57.04658811,68.89401304,71.31465931,80.23523971,92.79472613,118.324693,123.7524522,104.3144732,101.0849966,,,,,
PAS_chr3_0726,3.5.4.5,PAS_chr3_0726,46.2363346,43.01273339,36.41494589,30.75638166,32.86353318,34.60135728,27.46635486,32.59123547,31.69765541,30.12098053,28.88411073,27.67113143,30.58304037,,,,,
PAS_chr3_0732,6.5.1.1,PAS_chr3_0732,17.4734608,18.99138139,24.60977724,27.45485449,26.44632129,24.80609057,23.66611718,19.71341613,21.21438864,25.49860443,22.86332889,21.64534112,20.26936561,,,,,
PAS_chr3_1112,6.5.1.1,PAS_chr3_1112,25.72962806,28.60409111,12.44575598,15.72546567,14.42368661,14.4492477,14.64077076,14.15488216,14.60808293,14.55937282,14.83703104,15.41146716,14.77454089,,,,,
PAS_chr3_0735,2.7.1.228,PAS_chr3_0735,73.11876125,69.68029623,182.7080808,175.1210131,162.6131354,151.1723325,150.8324303,139.8962411,136.9126061,142.6561169,149.9747282,136.0140259,109.6534165,,,,,
PAS_chr3_0742,2.7.1.78,PAS_chr3_0742,54.16519329,47.2321225,40.58784197,23.32661544,27.18800823,26.22380163,24.25790921,26.16335611,21.91435493,25.59872437,21.66681292,22.02958559,23.87309234,,,,,
PAS_chr3_0743,3.5.1.3,PAS_chr3_0743,92.63560656,96.67288885,188.2979247,186.3687787,182.517487,202.1826789,185.0754789,176.8405264,197.876996,178.1814888,195.3890277,185.892651,216.4475351,,,,,
PAS_chr3_0744,1.1.1.307 1.1.1.430 1.1.1.431,PAS_chr3_0744,164.8657953,216.0127644,433.8596669,436.4559399,333.0383247,312.3011674,317.5277958,302.9716083,387.1028641,339.7262503,373.0213064,334.5938859,359.8081845,,,,,
PAS_chr3_0751,3.6.5.5,PAS_chr3_0751,66.01095424,79.84621475,62.76215456,82.03245882,97.78488949,84.55351337,91.59939585,82.6988595,91.91998678,86.03442663,99.12729573,88.07844917,91.47000954,,,,,
PAS_chr3_0754,6.1.1.9,PAS_chr3_0754,148.76485,101.9623421,84.55541493,74.26458874,87.51368055,90.16264488,91.01495637,103.0682156,91.00241196,85.72593142,78.3948336,87.35007326,79.72337219,,,,,
PAS_chr3_0764,2.5.1.60,PAS_chr3_0764,67.91826845,88.26935666,87.84374572,85.19504564,74.7164123,81.47345445,88.27826226,68.93924509,95.79515376,102.9696349,94.32623869,84.58323985,83.22866485,,,,,
PAS_chr4_0741,2.5.1.60,PAS_chr4_0741,30.39551034,23.02054029,24.42554357,33.39432915,32.06256302,32.6102896,33.37629808,32.17816931,34.60058812,32.45540216,32.63120651,31.35784158,35.51460269,,,,,
PAS_chr2-1_0768,2.7.7.-,PAS_chr2-1_0768,12.49748076,14.98760678,20.61275326,24.32478685,22.05215317,23.08938064,20.60616415,22.2614865,25.64506622,23.94599836,26.42772882,23.88010811,28.8257963,,,,,
