Gene_id,B_10_fpkm,G_3_fpkm,GM_2_fpkm,M_12_fpkm,M_24_fpkm,M_36_fpkm,M_48_fpkm,M_60_fpkm,M_72_fpkm,M_84_fpkm,M_96_fpkm,M_108_fpkm,M_120_fpkm,gene_chr,gene_start,gene_end,gene_strand,gene_length
PAS_chr2-2_0473,78.43715251,75.88741123,52.19748672,107.8489901,78.56117004,78.65210509,91.40408797,83.18930226,104.7562591,95.5092311,122.1200291,89.29574415,132.0139881,,,,,
PAS_chr2-2_0202,59.7203546,66.12099652,102.5957201,141.8188356,91.03575552,93.79369452,98.19166641,96.12530577,89.66396929,85.15368588,79.41427896,88.51365053,96.43759709,,,,,
PAS_chr2-1_0773,105.8497646,118.2079149,80.26752115,77.10969921,92.54925155,87.80097297,98.34401347,97.85452406,93.61504159,92.87239489,84.9627439,83.54937527,75.60123201,,,,,
PAS_chr1-1_0300,36.12628242,46.68403183,52.0853595,136.2323636,103.516251,101.7888297,104.7427906,78.28568554,100.1032749,102.487993,118.8447401,107.9369225,98.80079472,,,,,
PAS_chr2-2_0357,93.42693412,87.87874927,84.70050758,85.97777746,92.50392533,89.60437167,87.4572012,95.17959004,90.66881403,90.14085386,94.95836083,92.72851927,95.33271737,,,,,
PAS_chr4_0390,31.07376114,50.05710398,39.4170821,122.2806585,109.7547998,111.8035109,105.4295182,107.3340433,113.2215543,98.52570222,92.06397972,108.0354065,90.54206455,,,,,
PAS_chr1-4_0657,64.25505672,68.46214284,70.92486741,87.31076626,94.52586905,99.35055,89.10481125,96.17543529,89.42604167,90.72378896,104.7081144,95.22230234,127.1023105,,,,,
PAS_chr2-1_0397,101.5833319,92.66823808,80.28754043,96.10861092,86.21749438,86.86230489,85.28404898,83.0896682,97.13709413,88.15120437,90.93605572,89.62604913,98.92659808,,,,,
PAS_chr3_1145,163.4341494,374.113555,124.7068667,45.22693096,41.2507711,53.17601247,49.7323283,48.54384721,56.66416851,52.50751366,54.6275331,59.13476182,53.67961888,,,,,
PAS_chr3_0571,168.6458629,124.9781264,108.4541689,80.21790257,88.63684711,80.9580135,77.14114955,79.5635507,75.40199848,75.00363729,70.00877033,73.74611078,73.17600763,,,,,
PAS_chr2-1_0771,21.07881698,36.27998836,48.75441266,113.316865,94.35191641,91.86867539,93.70346518,110.9117362,110.1819058,104.1854628,111.2049067,105.153208,133.1882167,,,,,
PAS_chr3_0817,102.6781233,73.63220258,144.0267191,65.40653945,101.8337114,86.06241719,77.15559816,82.65385507,87.78861067,83.47148342,78.86804253,93.89535518,96.463354,,,,,
PAS_chr1-1_0234,103.1931527,96.60390166,108.4798865,87.24215654,83.32093092,84.91980347,84.67171045,91.58263364,89.57067466,84.44949855,93.74388066,71.67598143,92.90900421,,,,,
PAS_chr4_0977,65.08520502,77.71585443,174.3279883,54.28584176,115.1398105,106.3395205,115.8175921,86.80292228,79.15453335,97.90679536,70.30191755,84.72660351,44.1345972,,,,,
PAS_chr2-1_0357,71.35563433,89.72582481,85.99616613,104.013022,98.65156853,89.00055849,97.82322107,80.21848442,94.72449809,99.18388619,92.68925943,83.56570341,84.53410806,,,,,
PAS_chr2-2_0258,61.14423177,72.45676265,56.79823899,119.2980626,112.8966797,100.9457357,101.7456374,80.15218553,93.49592967,99.90192255,92.96260288,98.30872118,80.35837287,,,,,
PAS_chr3_0232,82.42685489,80.43344093,152.6747666,79.2943904,83.19909507,89.79333386,91.63013132,92.54118658,80.43839151,83.33647075,82.07264416,85.15813331,86.78284137,,,,,
PAS_chr2-2_0262,41.25985592,59.69281089,46.3353497,118.7193148,92.71676151,97.00737665,93.61256938,91.13816897,99.57981321,103.6921604,105.0684314,102.8077062,117.6578085,,,,,
PAS_chr1-4_0684,94.32901417,86.26304304,58.80486399,105.3239966,88.17487201,91.95475011,90.79903661,85.87468797,90.5845689,91.96311427,95.66363092,93.1844152,95.44633485,,,,,
PAS_chr2-1_0457,43.45380629,83.36387181,91.12209878,85.33349955,91.47149249,88.62093247,87.85489307,98.72938124,95.53712474,103.495278,100.773453,101.7271609,96.18674212,,,,,
PAS_chr2-2_0074,135.2607929,88.87114797,120.5941935,61.0531852,86.7162949,88.15909535,87.98956744,95.63464097,74.96865366,83.56882539,78.44349151,79.07605129,83.63234272,,,,,
PAS_chr3_0113,96.60048666,88.74179188,102.8044905,65.10526537,93.09716494,86.01854404,81.08875728,107.9129542,86.70255639,86.44034369,80.07835396,84.67427506,104.6982846,,,,,
PAS_chr3_0855,111.3538552,68.67315979,88.05764127,93.26468713,92.99358616,86.81027198,83.90247807,91.27918736,87.02105643,87.6572815,84.0695616,92.13055502,96.61290532,,,,,
PAS_chr2-1_0580,221.8176139,337.5862387,205.1618226,25.35718731,43.26712569,45.15399607,33.05696036,88.70306849,37.14956045,32.32417965,31.28117243,32.2495123,30.64066005,,,,,
PAS_chr2-1_0737,76.29444843,72.79043287,48.33695127,114.4129772,94.08820794,91.10277522,101.0562514,88.10064955,99.85913982,93.65199568,102.1166785,94.41952127,86.90930287,,,,,
PAS_chr1-1_0457,78.92730748,85.15810216,91.8025755,97.11632186,92.88100075,90.22348429,90.52668294,89.78295139,81.8689582,85.71578959,87.4611608,88.94854903,102.4274676,,,,,
PAS_chr1-4_0351,107.3022396,86.38262958,57.77116146,100.7358677,80.63211457,85.63272777,83.27508306,74.7924005,86.97161729,79.00146276,104.7355671,89.05461094,125.1677096,,,,,
PAS_chr3_0544,116.4023075,127.2968369,108.0493563,89.82779246,90.92440497,78.15800152,87.82723736,72.62334333,75.571251,83.00501851,76.26818599,82.89613472,72.37239514,,,,,
PAS_chr1-1_0101,16.26742069,22.3536292,28.84324464,203.2552359,92.32367833,97.16735979,101.6220359,61.57405757,95.06202876,99.82583998,129.159711,97.39607722,115.9629349,,,,,
PAS_chr2-1_0146,81.54720098,79.77284105,122.5619531,100.9948541,71.75765483,76.37667901,77.89896637,67.78060231,89.39877664,100.3335688,106.7422872,87.48196248,96.6797622,,,,,
PAS_chr3_0838,86.5891661,78.64185913,90.99896306,105.6114223,86.86611875,89.22236294,90.37185101,74.460853,91.18737621,87.25315939,94.68734767,89.19577105,92.7126112,,,,,
PAS_chr1-4_0670,44.65920088,48.77803194,46.04053795,94.51700681,84.02355,95.64156258,100.8366368,92.29240502,105.7433183,109.5730879,108.8702732,102.0429209,124.5722103,,,,,
PAS_chr4_0322,111.9665589,96.39691989,89.77125513,105.9543097,83.03855903,84.77367864,83.92489905,83.49086567,79.80892325,86.34293432,83.69684413,82.8455243,85.04903374,,,,,
PAS_chr1-4_0688,153.5276486,94.17003649,106.0496712,59.31902374,88.67540394,81.82177702,72.36309044,82.43581431,77.36800151,74.14546631,81.40356372,78.0539321,107.7085789,,,,,
PAS_chr1-4_0202,62.58008699,61.9919156,110.5421678,122.9641277,107.4273216,95.55472974,99.39889945,75.09353112,82.31513331,88.2989068,82.57802023,87.09041985,81.07930878,,,,,
PAS_chr4_0944,122.6449317,94.42363799,78.44819089,91.7892835,79.15948609,89.65486371,75.12574412,105.5736038,86.23209582,85.67579495,81.01331827,80.630656,83.55263945,,,,,
PAS_FragB_0007,109.1026127,104.0812946,106.4430597,93.14583817,93.14848036,84.53093566,90.22677753,85.81090071,75.72841406,78.99927979,81.94731193,77.69889426,72.96328668,,,,,
PAS_chr1-3_0061,36.14108965,54.00322518,153.9894044,87.79548946,95.70697071,82.69379072,86.96007128,82.12824557,94.10382251,102.1729365,99.06975944,94.30701634,83.94027062,,,,,
PAS_chr1-3_0155,38.75651981,49.15890943,76.50668854,108.0338848,102.0276572,95.65636331,98.1254953,92.72051867,102.0431105,108.5024958,98.72273084,100.6739068,81.72487808,,,,,
PAS_chr3_0426,140.9033502,115.7010008,135.5014206,68.19700738,89.15590837,80.47567108,72.53316942,84.16173877,77.5475838,72.92404873,63.23404812,69.32823613,82.25140982,,,,,
PAS_chr2-2_0145,237.1252396,192.489565,44.60111129,43.53262237,80.13612583,70.14953428,65.61479174,73.05833098,72.30186112,75.12374548,66.73189781,68.1453315,62.62025865,,,,,
PAS_chr2-1_0079,169.9624661,115.4330088,112.9021823,76.75895366,85.74822478,76.20087616,78.0831622,77.60564827,74.82763834,75.75032317,66.34983583,72.6141365,68.91458862,,,,,
PAS_chr4_0198,264.4346129,239.8027726,37.50222198,31.47730101,65.04005075,80.26730006,76.16832297,81.66587981,73.8158723,58.86677886,45.18584824,46.39615921,50.0245331,,,,,
PAS_chr4_0719,142.1790169,116.9844949,91.42229077,81.40769978,86.70287552,77.51075961,74.02357797,80.81372812,81.93922638,75.46003164,79.43988055,77.03992284,82.26995466,,,,,
PAS_chr2-1_0434,62.30369159,104.5018973,74.43565235,103.989589,93.15414305,89.11861761,90.55664429,83.1648036,96.35953997,105.0621823,86.42105676,86.55288471,70.9965732,,,,,
PAS_chr4_0592,115.76072,96.08087448,111.7360661,69.78347833,86.68640304,84.73684435,78.84319627,82.86987634,85.79833463,84.44140874,82.76743081,82.03520184,84.83311582,,,,,
PAS_chr1-1_0017,103.1726808,103.9323248,74.82189967,93.22694981,79.38878618,80.1826393,80.25739516,87.52627758,86.6544585,82.03267708,99.42668159,82.88835321,91.99157639,,,,,
PAS_chr3_0020,62.83189762,71.19224533,74.80670751,107.9642821,90.11051596,89.57535989,98.7461619,84.85489328,93.58487624,94.93727644,94.02449075,90.88261937,91.87152033,,,,,
PAS_chr3_0424,83.17723942,75.81964136,56.03425758,85.06390324,86.21840283,78.9420805,79.44007471,105.9135342,98.91693665,91.10175207,99.75254014,97.62452776,107.1487183,,,,,
PAS_chr3_0521,50.00801178,65.08956219,68.34685475,114.3583972,84.90896755,87.51438045,97.91805396,79.01128742,96.06538462,101.1156573,104.0437989,95.68387141,99.6535097,,,,,
PAS_chr3_0186,81.25997001,75.46641857,87.32184309,114.7795748,85.28956053,86.72972613,89.0757731,80.44391499,87.46274468,83.45460561,96.64316165,81.71058423,93.71920596,,,,,
PAS_chr3_1124,87.213953,103.3128692,75.83402115,75.88038732,87.26786876,90.45035198,93.30594757,102.4191688,86.67363056,85.32157978,85.71608356,87.0592178,82.27195555,,,,,
PAS_chr3_1113,78.7300587,90.45461157,49.51719695,53.20477343,56.48336348,84.26516844,99.02206806,141.5239082,123.9748086,89.82078141,85.55882225,88.13753044,101.3072058,,,,,
PAS_chr4_0682,31.43628602,33.59915373,67.00677854,105.6218804,100.6812833,100.1776865,97.8204321,89.97969136,97.07492263,105.2904602,108.9683606,101.9044174,101.5453108,,,,,
PAS_chr3_1181,93.97947831,72.76021866,41.60622865,69.06429192,67.9126049,89.40772041,70.83494881,100.278693,91.73909815,75.98547986,101.1167836,119.7804219,144.5074207,,,,,
PAS_chr4_0242,150.0374127,125.1998891,109.2165803,80.03912103,76.17619513,76.56979845,78.77384292,73.60153491,74.19941477,78.71595406,72.62283554,77.17711199,66.6376373,,,,,
PAS_chr4_0369,164.8792249,104.708796,32.59178838,82.16961943,84.13074735,80.49391394,74.97885524,80.58676579,92.10272387,86.31908276,78.25514277,102.294737,75.10713695,,,,,
PAS_chr3_0279,64.2252198,61.16641137,36.31966811,95.22347935,85.90556368,87.71511624,85.41388174,79.76061482,89.53587606,91.50671298,114.0040174,115.8340116,132.0006582,,,,,
PAS_chr2-1_0753,98.5689155,94.38171098,85.47565862,108.6952702,85.59107578,84.95237494,85.5692826,78.70336718,84.21064316,84.38845453,84.79059994,81.43514232,81.08843184,,,,,
PAS_chr1-1_0415,76.10805332,94.47232534,77.16152534,94.38258183,83.6543949,80.63328832,77.75531645,81.14720834,93.75566322,87.77019513,94.42885753,86.07909826,110.4882521,,,,,
PAS_chr2-1_0739,53.8045885,93.45505215,80.45048376,104.7234177,79.29028547,77.66666385,90.01817508,72.23125293,96.85130484,87.87717347,111.3570471,92.90077698,96.94127504,,,,,
PAS_chr2-2_0288,18.7655967,18.82597986,105.3795674,88.64629505,151.1832012,102.0829003,97.07424583,108.3484067,92.41342496,87.50221694,100.6905801,84.08697636,82.22572766,,,,,
PAS_chr1-3_0301,25.72847176,44.50333868,47.33688607,98.49606087,89.93439991,85.0210834,84.79792728,79.08462107,108.2989041,104.3942733,127.7963143,108.2242469,130.5858922,,,,,
PAS_chr1-4_0488,38.47997541,63.60801613,61.04445349,118.7515287,92.14186734,83.1134169,100.4976229,86.4270267,94.89481142,99.3603078,103.7568776,101.3409949,90.60210805,,,,,
PAS_chr4_0313,64.17303533,83.85867815,130.0543625,45.85088109,94.64223738,100.5184676,106.9972364,96.16214271,81.46882594,97.91829814,77.33558848,92.68203784,60.72026486,,,,,
PAS_chr1-4_0644,107.4689117,99.08738595,90.98089899,94.80446257,91.16835506,82.46333037,83.16428665,77.86049462,81.43854858,83.80482216,80.12253825,81.91874759,77.65708132,,,,,
PAS_chr4_0897,96.61108757,123.5543348,188.3149901,64.15097219,87.42415966,82.09340797,83.26828409,107.0388708,60.69593495,65.5651343,54.27293678,58.89325123,59.59354852,,,,,
PAS_chr2-1_0831,89.19361682,88.55861673,90.51284376,98.97441824,91.76698005,82.6943668,77.5684516,76.90659335,83.62518744,74.76490883,91.83759188,82.40806682,102.4279132,,,,,
PAS_chr3_0280,66.3612168,71.84792629,66.1742395,99.69811179,90.26771593,83.43475091,91.72859952,74.73399613,84.7803565,94.47962804,100.501333,98.55878814,108.2514702,,,,,
PAS_chr2-1_0326,102.2961184,84.98041682,86.70024612,89.51532466,84.22787228,86.57298734,85.44204736,81.93447222,79.43688803,77.34981331,86.80867551,83.23418164,102.0334901,,,,,
PAS_chr3_0674,152.4655965,129.2450249,73.97286164,75.15130747,76.19295703,71.41546508,76.66678502,96.72650351,78.93867758,81.67384468,74.89347295,76.40777385,66.08876809,,,,,
PAS_chr2-1_0882,67.29557786,88.19158949,114.1658801,65.08975943,66.75124778,79.49719692,81.03181251,76.79751472,92.22365645,91.36516797,101.1932731,99.49438463,106.067068,,,,,
PAS_chr1-1_0098,154.7212985,103.402939,116.9155074,57.25240854,78.37573897,76.31871973,70.61593323,86.73689458,78.96349638,74.74549628,68.18393457,69.60033748,92.87724045,,,,,
PAS_chr3_0634,147.1035323,109.336327,80.92423289,78.11869768,84.39989212,78.39804508,74.95424365,83.24472072,79.86419404,74.10497987,76.27910468,77.02332957,83.59316847,,,,,
PAS_chr2-1_0131,72.94945486,59.08361634,61.46847626,113.4417772,84.06075707,79.08190392,82.80776229,76.36586993,91.16522937,84.83888483,108.0413589,91.98149147,119.6204921,,,,,
PAS_chr1-1_0018,101.9167756,95.03827321,71.34669291,99.45255553,80.26931506,80.42638532,87.81851134,79.67731561,87.25631393,82.68605819,90.6870841,83.71970685,83.97209861,,,,,
PAS_chr2-2_0224,40.51569463,48.05478409,37.32959142,81.95516853,86.94411937,93.70895669,93.4493391,93.33293776,102.4040655,117.3846346,122.2599336,101.8158747,105.0122853,,,,,
PAS_chr1-3_0062,89.16348014,83.02568659,56.82841061,71.73666667,71.4079245,76.27596148,82.91758498,92.04370847,95.29974808,100.8844477,98.67055301,111.583014,94.18220168,,,,,
PAS_chr4_0393,146.6172733,109.1573646,112.8973396,64.68910869,84.65898334,80.42623447,81.2090002,79.84880127,75.64235093,77.49142434,69.68116916,76.88275901,64.68693049,,,,,
PAS_chr4_0471,54.35359669,81.80210302,67.31663969,88.19090687,84.72931124,87.49157949,99.72001916,82.65564315,98.274452,99.97433509,105.4875486,95.23848886,78.58146889,,,,,
PAS_chr2-1_0077,69.10109121,78.20893349,60.34995938,91.51634592,78.57789026,92.2027433,98.00748207,94.53059407,92.95713043,94.17491555,96.8006534,90.28646233,86.35423426,,,,,
PAS_chr2-2_0422,49.39215708,60.50547091,44.44446597,76.66218525,72.19243645,97.38288907,98.51666012,124.437719,117.3255096,93.23651782,97.49831577,85.39785523,105.9146131,,,,,
PAS_chr2-1_0474,64.822666,65.57836141,54.52041795,114.577223,96.99986227,85.90782845,92.39950328,82.59758579,87.43194695,82.85456192,101.6149317,87.31171096,105.716859,,,,,
PAS_chr3_0267,85.04927791,100.3004859,88.0405749,83.26973954,76.19987312,80.96606914,85.28624001,80.30913037,91.01924088,87.35283615,87.18551487,80.77149535,96.13025059,,,,,
PAS_chr2-2_0070,26.46548527,37.0336568,49.80884501,72.64733035,88.76920386,102.1108173,101.5369068,83.83268642,108.1689743,98.86971582,114.0308931,111.9205737,125.8380061,,,,,
PAS_chr3_0067,119.4727621,88.46341288,52.51618425,103.569064,94.92161133,79.90069948,74.28610345,76.85985583,83.25637332,73.89998532,89.25411914,78.40549208,104.9458819,,,,,
PAS_chr2-1_0033,98.79621434,101.6302607,84.13690001,78.25518335,79.16031795,76.29263382,77.4642774,89.94444667,83.88987372,79.42912328,83.34025426,85.13739666,96.75804318,,,,,
PAS_chr4_0169,90.33336068,95.07826792,162.4134259,84.45538275,75.74485919,77.68644018,75.68021263,77.43768448,77.96256679,79.23309103,72.3860391,73.14377681,71.96697701,,,,,
PAS_chr3_0506,92.75392029,94.00646894,47.27797925,42.21030601,54.20535546,88.42111258,100.9685961,135.3229642,117.9802292,86.92792039,82.63275625,87.87489146,82.58471314,,,,,
PAS_chr1-3_0081,49.53214018,71.33960046,102.7459335,107.4122081,82.42696572,80.50883779,87.7720081,70.11654829,87.38020761,82.92680256,111.8456614,88.01410775,90.73311675,,,,,
PAS_chr2-1_0559,102.2115293,99.97060315,111.07836,88.51630629,76.07750907,78.94785795,85.00767247,87.8841239,82.5324905,82.40221938,71.21874073,77.04297284,69.80181321,,,,,
PAS_chr2-2_0409,139.6470234,108.5618332,177.8189022,52.61040188,86.07613076,72.76596339,66.33809433,76.75235953,70.42546658,68.25726382,57.95799513,69.11268284,66.26683109,,,,,
PAS_chr2-2_0456,87.93022453,66.73336191,88.89186324,76.42786486,90.25292934,91.31508512,71.55393936,91.73017759,77.07759844,76.67704282,85.95104191,84.16842874,122.8797776,,,,,
PAS_chr2-2_0038,82.75863676,76.07426402,125.670694,79.0843884,81.7609,78.5966526,83.10209625,87.95957704,87.64335159,81.11355359,85.05747035,83.99256963,78.41661003,,,,,
PAS_chr1-1_0127,47.42988179,49.4903361,68.24329714,86.95181876,103.8899771,99.58962791,91.07410764,94.78465691,99.40529105,102.411096,94.48789463,94.5773461,78.13803828,,,,,
PAS_chr3_0957,103.6345027,162.070893,46.89877033,51.33556859,68.98624912,72.24005193,72.94242716,92.91347021,87.28706801,76.87104231,85.86018457,79.16563614,110.2488173,,,,,
PAS_chr1-4_0650,102.4642325,109.8509777,87.87865787,90.38082444,79.00300908,77.91469274,84.63310593,78.06504565,76.78602929,84.76977652,80.03989332,81.82940423,75.26948167,,,,,
PAS_chr3_1082,45.77992624,49.25456794,62.43335877,93.18432111,83.91122362,89.70209259,89.98991473,87.93611664,94.94577392,89.01904959,104.8639783,98.66942555,119.1766342,,,,,
PAS_chr1-3_0244,144.8187628,112.6228254,108.3575126,86.14508535,81.08293699,77.28719125,80.21277059,67.14656063,70.70550165,83.10737128,69.96038784,73.30244247,54.05383544,,,,,
PAS_chr3_1160,60.39778128,62.23325033,52.10782629,99.20869353,91.3270586,87.7136794,92.75734905,87.64046866,95.40211086,91.06337222,94.81158864,95.38010147,98.17151924,,,,,
PAS_chr3_0554,23.78302986,23.06634926,43.22776097,126.9939917,91.99412917,97.05982252,100.4652321,90.14075368,105.2258057,106.9942549,93.63619763,114.2086751,90.79453138,,,,,
EFKPAG00000000031,65.18262376,72.84178752,79.18701311,55.88428986,52.53854402,83.65846447,64.67638522,102.8698787,73.01585929,97.20179975,111.0287128,122.5535897,126.8893944,,,,,
PAS_chr2-1_0070,63.89939772,68.48190432,79.06071292,91.66037463,85.96242868,84.59345855,81.03576549,80.03158737,88.17614657,91.11674436,95.32205506,90.706577,106.9939639,,,,,
PAS_chr2-1_0207,59.08033017,76.4786217,64.64985628,92.90033808,84.98956281,75.97542577,84.58184413,84.44685841,87.82045213,93.51427108,101.845511,98.36082616,101.8782496,,,,,
PAS_chr2-2_0485,101.5851363,73.77271016,80.04260849,85.40649655,83.7951714,82.47406046,80.25695312,85.84034134,85.58749682,89.23279171,80.6742365,93.47356603,84.11470197,,,,,
PAS_chr1-3_0218,96.27569193,151.5072951,181.1823599,68.60521854,84.61161372,70.17773202,56.03883054,72.63343019,66.33727735,73.53170679,55.26671791,68.3703759,61.02998997,,,,,
PAS_chr1-3_0161,72.37500054,57.95265639,57.10261792,83.33184481,97.68840667,96.27799788,100.5375836,94.88771307,83.90598327,86.80935009,91.74591424,93.51356328,88.24880654,,,,,
PAS_chr2-2_0368,132.6182559,95.29823525,126.3374221,67.40992709,84.19694736,69.6463217,73.09368528,74.87990258,67.88328068,77.3464403,72.1631761,76.59666502,86.87741872,,,,,
PAS_chr3_0768,90.73880664,100.5685604,73.7723037,98.18874688,96.60674836,83.71850269,86.71993264,81.39350031,79.82580781,82.11825551,82.64621272,78.89995033,69.03319554,,,,,
PAS_chr3_0751,66.01095424,79.84621475,62.76215456,82.03245882,97.78488949,84.55351337,91.59939585,82.6988595,91.91998678,86.03442663,99.12729573,88.07844917,91.47000954,,,,,
PAS_chr3_0764,67.91826845,88.26935666,87.84374572,85.19504564,74.7164123,81.47345445,88.27826226,68.93924509,95.79515376,102.9696349,94.32623869,84.58323985,83.22866485,,,,,
